0.729166666667 0.791666666667	0.0	1.0	0.0	0.0	0.0	2.0	264.53
0.729166666667	0.326388888889	2.0	1.0	2.0	0.0	1.0	2.0	965.45
0.850694444444	0.815972222222	2.0	1.0	2.0	0.0	1.0	2.0	1110.53
0.729166666667	0.368055555556	2.0	1.0	1.0	0.0	1.0	2.0	1268.26
0.722222222222	0.420138888889	2.0	1.0	2.0	0.0	1.0	2.0	1730.21
0.729166666667	0.326388888889	2.0	1.0	2.0	0.0	1.0	2.0	1987.45
0.729166666667	0.326388888889	2.0	1.0	2.0	0.0	1.0	2.0	2351.45
0.729166666667	0.791666666667	0.0	2.0	0.0	0.0	1.0	3.0	324.53
0.270833333333	0.510416666667	1.0	2.0	2.0	0.0	0.0	3.0	566.75
0.850694444444	0.927083333333	1.0	2.0	2.0	0.0	1.0	3.0	653.69
0.270833333333	0.430555555556	1.0	2.0	2.0	0.0	1.0	3.0	664.01
0.3125	0.815972222222	2.0	2.0	2.0	0.0	0.0	3.0	1110.53
0.34375	0.510416666667	2.0	2.0	1.0	0.0	0.0	3.0	1257.86
0.649305555556	0.329861111111	2.0	2.0	1.0	0.0	1.0	3.0	1397.41
0.729166666667	0.954861111111	2.0	2.0	2.0	0.0	1.0	3.0	1409.45
0.722222222222	0.420138888889	2.0	2.0	2.0	0.0	1.0	3.0	1665.21
0.729166666667	0.791666666667	0.0	3.0	0.0	0.0	1.0	4.0	178.53
0.993055555556	0.510416666667	1.0	3.0	2.0	0.0	1.0	4.0	401.75
0.993055555556	0.444444444444	1.0	3.0	2.0	0.0	1.0	4.0	405.69
0.722222222222	0.430555555556	1.0	3.0	2.0	0.0	1.0	4.0	563.32
0.767361111111	0.430555555556	1.0	3.0	2.0	0.0	1.0	4.0	563.32
0.850694444444	0.430555555556	1.0	3.0	2.0	0.0	1.0	4.0	563.32
0.993055555556	0.430555555556	1.0	3.0	2.0	0.0	1.0	4.0	563.32
0.270833333333	0.510416666667	1.0	3.0	2.0	0.0	0.0	4.0	566.75
0.385416666667	0.927083333333	1.0	3.0	2.0	0.0	0.0	4.0	653.69
0.729166666667	0.326388888889	2.0	3.0	2.0	0.0	1.0	4.0	965.45
0.423611111111	0.586805555556	2.0	3.0	1.0	0.0	0.0	4.0	1049.52
0.423611111111	0.756944444444	2.0	3.0	1.0	0.0	0.0	4.0	1050.52
0.524305555556	0.899305555556	2.0	3.0	2.0	0.0	0.0	4.0	1340.03
0.649305555556	0.927083333333	2.0	3.0	1.0	0.0	0.0	4.0	1384.8
0.423611111111	0.684027777778	2.0	3.0	2.0	0.0	0.0	4.0	1448.85
0.729166666667	0.954861111111	2.0	3.0	2.0	0.0	0.0	4.0	1464.45
0.340277777778	0.815972222222	2.0	3.0	2.0	0.0	0.0	4.0	1536.41
0.993055555556	0.444444444444	2.0	3.0	2.0	0.0	1.0	4.0	1577.69
0.729166666667	0.791666666667	0.0	4.0	0.0	0.0	0.0	5.0	178.53
0.993055555556	0.430555555556	1.0	4.0	2.0	0.0	1.0	5.0	398.32
0.270833333333	0.510416666667	1.0	4.0	2.0	0.0	0.0	5.0	401.75
0.270833333333	0.572916666667	1.0	4.0	2.0	0.0	0.0	5.0	405.69
0.8125	0.444444444444	1.0	4.0	2.0	0.0	1.0	5.0	405.69
0.850694444444	0.444444444444	1.0	4.0	2.0	0.0	1.0	5.0	405.69
0.993055555556	0.444444444444	1.0	4.0	2.0	0.0	1.0	5.0	405.69
0.767361111111	0.430555555556	1.0	4.0	2.0	0.0	1.0	5.0	463.32
0.8125	0.430555555556	1.0	4.0	2.0	0.0	1.0	5.0	463.32
0.850694444444	0.430555555556	1.0	4.0	2.0	0.0	1.0	5.0	463.32
0.3125	0.899305555556	1.0	4.0	2.0	0.0	0.0	5.0	677.03
0.423611111111	0.586805555556	2.0	4.0	1.0	0.0	0.0	5.0	1026.52
0.993055555556	0.815972222222	2.0	4.0	2.0	0.0	1.0	5.0	1110.53
0.767361111111	0.555555555556	2.0	4.0	2.0	0.0	1.0	5.0	1115.32
0.8125	0.430555555556	2.0	4.0	2.0	0.0	1.0	5.0	1115.32
0.850694444444	0.430555555556	2.0	4.0	2.0	0.0	1.0	5.0	1115.32
0.993055555556	0.430555555556	2.0	4.0	2.0	0.0	1.0	5.0	1115.32
0.34375	0.510416666667	2.0	4.0	1.0	0.0	0.0	5.0	1257.86
0.729166666667	0.791666666667	0.0	5.0	0.0	0.0	0.0	6.0	151.53
0.993055555556	0.430555555556	1.0	5.0	2.0	0.0	1.0	6.0	398.32
0.3125	0.684027777778	1.0	5.0	2.0	0.0	0.0	6.0	401.75
0.475694444444	0.684027777778	1.0	5.0	2.0	0.0	0.0	6.0	401.75
0.722222222222	0.510416666667	1.0	5.0	2.0	0.0	1.0	6.0	401.75
0.767361111111	0.510416666667	1.0	5.0	2.0	0.0	1.0	6.0	401.75
0.864583333333	0.510416666667	1.0	5.0	2.0	0.0	1.0	6.0	401.75
0.270833333333	0.572916666667	1.0	5.0	2.0	0.0	0.0	6.0	405.69
0.3125	0.739583333333	1.0	5.0	2.0	0.0	0.0	6.0	405.69
0.475694444444	0.739583333333	1.0	5.0	2.0	0.0	0.0	6.0	405.69
0.864583333333	0.444444444444	1.0	5.0	2.0	0.0	1.0	6.0	405.69
0.993055555556	0.444444444444	1.0	5.0	2.0	0.0	1.0	6.0	405.69
0.993055555556	0.555555555556	1.0	5.0	2.0	0.0	1.0	6.0	421.32
0.475694444444	0.684027777778	1.0	5.0	2.0	0.0	0.0	6.0	424.75
0.993055555556	0.444444444444	1.0	5.0	2.0	0.0	1.0	6.0	428.69
0.722222222222	0.430555555556	1.0	5.0	2.0	0.0	1.0	6.0	463.32
0.767361111111	0.430555555556	1.0	5.0	2.0	0.0	1.0	6.0	463.32
0.864583333333	0.430555555556	1.0	5.0	2.0	0.0	1.0	6.0	463.32
0.618055555556	0.326388888889	1.0	5.0	2.0	0.0	1.0	6.0	481.01
0.673611111111	0.326388888889	1.0	5.0	2.0	0.0	1.0	6.0	481.01
0.729166666667	0.326388888889	2.0	5.0	2.0	0.0	1.0	6.0	965.45
0.423611111111	0.586805555556	2.0	5.0	1.0	0.0	0.0	6.0	976.52
0.993055555556	0.899305555556	2.0	5.0	2.0	0.0	1.0	6.0	1085.03
0.3125	0.815972222222	2.0	5.0	2.0	0.0	0.0	6.0	1110.53
0.767361111111	0.430555555556	2.0	5.0	2.0	0.0	1.0	6.0	1115.32
0.864583333333	0.430555555556	2.0	5.0	2.0	0.0	1.0	6.0	1115.32
0.993055555556	0.430555555556	2.0	5.0	2.0	0.0	1.0	6.0	1115.32
0.618055555556	0.326388888889	2.0	5.0	2.0	0.0	1.0	6.0	1133.01
0.673611111111	0.326388888889	2.0	5.0	2.0	0.0	1.0	6.0	1133.01
0.729166666667	0.791666666667	0.0	6.0	0.0	0.0	0.0	7.0	178.53
0.864583333333	0.430555555556	1.0	6.0	2.0	0.0	1.0	7.0	398.32
0.993055555556	0.430555555556	1.0	6.0	2.0	0.0	1.0	7.0	398.32
0.770833333333	0.510416666667	1.0	6.0	2.0	0.0	1.0	7.0	401.75
0.864583333333	0.510416666667	1.0	6.0	2.0	0.0	1.0	7.0	401.75
0.993055555556	0.510416666667	1.0	6.0	2.0	0.0	1.0	7.0	401.75
0.270833333333	0.572916666667	1.0	6.0	2.0	0.0	0.0	7.0	405.69
